trigger_index,trigger_time,price,price_delta,volatility,prediction,actual_digit,correct
3212,1786207624,597.73,-0.10000000000002274,0.11318127053535629,3,8,False
3239,1786207678,596.4,-0.2400000000000091,0.11892574714222377,3,7,False
3248,1786207696,596.85,-0.12000000000000455,0.13617390841617402,3,1,False
3250,1786207700,596.69,-0.2199999999999136,0.13163923764928878,3,5,False
3251,1786207702,596.55,-0.14000000000010004,0.14055841015986015,3,9,False
3256,1786207712,596.37,-0.20000000000004547,0.13258121200901837,3,2,False
3257,1786207714,596.22,-0.14999999999997726,0.10564615994493426,3,8,False
3259,1786207718,596.18,-0.10000000000002274,0.10488618169764176,3,6,False
3266,1786207732,596.51,-0.12000000000000455,0.13680480823261365,3,9,False
3267,1786207734,596.39,-0.12000000000000455,0.1330872729536144,3,5,False
3270,1786207740,596.22,-0.10000000000002274,0.09252026804977534,3,7,False
3274,1786207748,596.53,-0.12000000000000455,0.12849989191521333,3,9,False
3278,1786207756,596.39,-0.16999999999995907,0.13343329586141045,3,2,False
3328,1786207856,597.23,-0.12000000000000455,0.10712920547948496,3,7,False
3329,1786207858,597.07,-0.15999999999996817,0.1092194528867782,3,9,False
3332,1786207864,596.93,-0.17000000000007276,0.07631076813487182,3,0,False
3344,1786207888,597.26,-0.11000000000001364,0.1304692386051828,3,6,False
3349,1786207898,597.65,-0.22000000000002728,0.14371654200002545,3,0,False
3358,1786207916,597.67,-0.12000000000000455,0.134081235740805,3,7,False
3377,1786207954,597.93,-0.11000000000001364,0.14298795598076322,3,2,False
3378,1786207956,597.72,-0.2099999999999227,0.14485241531373153,3,9,False
3391,1786207982,597.63,-0.16999999999995907,0.12656135973421007,3,9,False
3408,1786208016,598.76,-0.14999999999997726,0.14053864632586782,3,0,False
3426,1786208052,598.31,-0.21000000000003638,0.1363818169698803,3,1,False
3453,1786208106,598.17,-0.17000000000007276,0.1403329374499528,3,5,False
3493,1786208186,598.74,-0.12000000000000455,0.12249716550009651,3,8,False
3501,1786208202,599.08,-0.17999999999994998,0.14032106042929704,3,9,False
3512,1786208224,599.16,-0.17000000000007276,0.11076000080255223,3,9,False
3515,1786208230,599.32,-0.12000000000000455,0.12149074038793299,3,0,False
3537,1786208274,599.8,-0.19000000000005457,0.11067971810592986,3,7,False
3540,1786208280,599.67,-0.16000000000008185,0.11616559062155715,3,5,False
3558,1786208316,598.98,-0.18999999999994088,0.10585629672132787,3,9,False
3561,1786208322,598.74,-0.16999999999995907,0.11033282980749864,3,6,False
3568,1786208336,598.99,-0.15999999999996817,0.14255213471255632,3,2,False
3572,1786208344,598.54,-0.25,0.13894843168118515,3,2,False
3575,1786208350,598.67,-0.15000000000009095,0.13971796989334148,3,8,False
3592,1786208384,598.18,-0.19000000000005457,0.08028421735031815,3,0,False
3594,1786208388,597.91,-0.19000000000005457,0.09048634028280841,3,8,False
3596,1786208392,597.78,-0.10000000000002274,0.06545566777940157,3,2,False
3598,1786208396,597.48,-0.2400000000000091,0.07560129334580744,3,9,False
3615,1786208430,597.51,-0.12999999999999545,0.13729530217748237,3,8,False
3621,1786208442,597.55,-0.16000000000008185,0.1317615691736683,3,0,False
3657,1786208514,599.31,-0.10000000000002274,0.1360596274514318,3,8,False
3679,1786208558,598.82,-0.10999999999989996,0.10327955589882942,3,2,False
3680,1786208560,598.72,-0.10000000000002274,0.03198958163735235,3,3,True
3681,1786208562,598.43,-0.2900000000000773,0.07309810759066591,3,7,False
3684,1786208568,598.12,-0.18999999999994088,0.07723700897599128,3,0,False
3685,1786208570,597.9,-0.22000000000002728,0.07752418977326866,3,7,False
3691,1786208582,597.94,-0.2199999999999136,0.1446413188238792,3,4,False
3695,1786208590,597.89,-0.11000000000001364,0.12939603291188836,3,8,False
3696,1786208592,597.78,-0.11000000000001364,0.13093255261138775,3,2,False
3700,1786208600,597.85,-0.12999999999999545,0.12582615873584244,3,6,False
3702,1786208604,597.65,-0.11000000000001364,0.11327939893123436,3,9,False
3703,1786208606,597.39,-0.2599999999999909,0.1349444330085484,3,5,False
3704,1786208608,597.25,-0.13999999999998636,0.12331080875395196,3,0,False
3709,1786208618,597.53,-0.10000000000002274,0.1382630343463693,3,1,False
3726,1786208652,598.27,-0.12000000000000455,0.10435516278556618,3,8,False
3731,1786208662,598.72,-0.12000000000000455,0.1346971912600191,3,3,True
3750,1786208700,598.83,-0.13999999999998636,0.12000462954035261,3,9,False
3752,1786208704,598.73,-0.15999999999996817,0.10826408042888436,3,9,False
3754,1786208708,598.68,-0.11000000000001364,0.09431036233863223,3,6,False
3756,1786208712,598.71,-0.14999999999997726,0.11883228143527137,3,6,False
3773,1786208746,599.35,-0.12000000000000455,0.1168855090343715,3,3,True
3774,1786208748,599.13,-0.22000000000002728,0.14439144326757175,3,2,False
3776,1786208752,598.97,-0.14999999999997726,0.14296852800530893,3,9,False
3777,1786208754,598.79,-0.18000000000006366,0.11353413583588187,3,7,False
3782,1786208764,598.58,-0.18999999999994088,0.10181137242743389,3,8,False
3792,1786208784,598.88,-0.12000000000000455,0.1284955684492869,3,5,False
3795,1786208790,599.05,-0.12999999999999545,0.10289692793166974,3,0,False
3797,1786208794,598.81,-0.19000000000005457,0.1163376312482143,3,6,False
3798,1786208796,598.66,-0.14999999999997726,0.12420860589257816,3,1,False
3833,1786208866,599.43,-0.11000000000001364,0.12781931691952167,3,5,False
3838,1786208876,599.38,-0.14999999999997726,0.1449291014408107,3,0,False
3843,1786208886,598.88,-0.2799999999999727,0.12294985427672037,3,2,False
3859,1786208918,599.19,-0.11999999999989086,0.08443274772790778,3,0,False
3861,1786208922,599.3,-0.10000000000002274,0.11039826890749513,3,7,False
3863,1786208926,599.02,-0.25,0.13785660827264914,3,0,False
3864,1786208928,598.9,-0.12000000000000455,0.13517067400551336,3,6,False
3883,1786208966,598.85,-0.2300000000000182,0.13769531582447292,3,3,True
3891,1786208982,599.06,-0.21000000000003638,0.12875903420300897,3,2,False
3893,1786208986,598.75,-0.2699999999999818,0.13638181696985702,3,5,False
3900,1786209000,598.43,-0.34000000000003183,0.14206414826487737,3,9,False
3910,1786209020,599.3,-0.10000000000002274,0.13375350462699628,3,2,False
3922,1786209044,599.67,-0.18000000000006366,0.12001851708986698,3,8,False
3924,1786209048,599.68,-0.10000000000002274,0.12550343067469003,3,9,False
3936,1786209072,598.59,-0.10000000000002274,0.1318079410860209,3,2,False
3948,1786209096,597.59,-0.14999999999997726,0.140459563180628,3,3,True
3954,1786209108,597.3,-0.12999999999999545,0.1367235653914133,3,1,False
3958,1786209116,597.35,-0.12999999999999545,0.10123679612122419,3,9,False
3962,1786209124,597.36,-0.22000000000002728,0.12096372275283587,3,8,False
3989,1786209178,598.31,-0.14000000000010004,0.11981930840507966,3,3,True
4004,1786209208,599.37,-0.10000000000002274,0.09743373816771504,3,7,False
4007,1786209214,599.14,-0.14999999999997726,0.08972179222464131,3,5,False
4011,1786209222,599.18,-0.19000000000005457,0.10386422761364733,3,4,False
4013,1786209226,598.88,-0.2599999999999909,0.12538385506560454,3,1,False
4036,1786209272,598.53,-0.14999999999997726,0.13214470183183094,3,7,False
4040,1786209280,598.19,-0.11999999999989086,0.14110673659011677,3,3,True
4048,1786209296,598.12,-0.18999999999994088,0.13628401716023372,3,9,False
4049,1786209298,597.89,-0.2300000000000182,0.12532624093405473,3,6,False
4051,1786209302,597.71,-0.14999999999997726,0.12443650768339909,3,2,False
4057,1786209314,597.47,-0.15999999999996817,0.09777525249264256,3,5,False
4059,1786209318,597.42,-0.12999999999999545,0.08743886753357387,3,7,False
4062,1786209324,597.13,-0.16999999999995907,0.08748968193131304,3,9,False
4064,1786209328,597.15,-0.13999999999998636,0.1158974642613813,3,8,False
4069,1786209338,596.93,-0.17000000000007276,0.10257246760758612,3,4,False
4070,1786209340,596.64,-0.2899999999999636,0.12780627701502226,3,9,False
4074,1786209348,596.5,-0.20000000000004547,0.13501028767387113,3,0,False
4075,1786209350,596.4,-0.10000000000002274,0.13104706533661037,3,0,False
4125,1786209450,597.18,-0.11000000000001364,0.14111067366509344,3,5,False
4127,1786209454,597.07,-0.17999999999994998,0.1303158556056033,3,6,False
4131,1786209462,596.99,-0.10000000000002274,0.11450861200022884,3,9,False
4170,1786209540,598.6,-0.15999999999996817,0.13004272802085834,3,4,False
4174,1786209548,598.39,-0.15999999999996817,0.11972654026755365,3,7,False
4195,1786209590,597.87,-0.20000000000004547,0.14106342151275839,3,9,False
4198,1786209596,597.81,-0.17000000000007276,0.11382735465024335,3,4,False
4207,1786209614,598.16,-0.12999999999999545,0.1282185633986116,3,9,False
4210,1786209620,597.92,-0.2400000000000091,0.1381987296934545,3,1,False
4211,1786209622,597.81,-0.11000000000001364,0.14159409906095607,3,7,False
4212,1786209624,597.67,-0.13999999999998636,0.12425779653606325,3,6,False
4215,1786209630,597.61,-0.16999999999995907,0.13177843357526856,3,6,False
4270,1786209740,599.51,-0.12000000000000455,0.08547904226574202,3,8,False
4272,1786209744,599.39,-0.19000000000005457,0.1026807349668766,3,7,False
4273,1786209746,599.27,-0.12000000000000455,0.10836666154005713,3,3,True
4274,1786209748,599.03,-0.2400000000000091,0.1292026831506913,3,4,False
4281,1786209762,599.3,-0.12999999999999545,0.14156270695349155,3,6,False
4282,1786209764,599.16,-0.13999999999998636,0.13597793938723235,3,0,False
4289,1786209778,599.53,-0.14999999999997726,0.11860766323377742,3,8,False
4290,1786209780,599.28,-0.25,0.14439529078193525,3,2,False
4309,1786209818,600.4,-0.13999999999998636,0.1286511216861939,3,9,False
4314,1786209828,600.11,-0.10000000000002274,0.08881941729650253,3,4,False
4315,1786209830,599.94,-0.16999999999995907,0.07469196000163492,3,9,False
4320,1786209840,599.68,-0.18000000000006366,0.06261877602694332,3,7,False
4336,1786209872,600.29,-0.11000000000001364,0.11640923980129367,3,5,False
4337,1786209874,600.15,-0.13999999999998636,0.11761046816599627,3,1,False
4339,1786209878,600.06,-0.15000000000009095,0.10286992865860664,3,4,False
4340,1786209880,599.84,-0.2199999999999136,0.1173835119975979,3,2,False
4342,1786209884,599.71,-0.11000000000001364,0.10454132622503788,3,1,False
4343,1786209886,599.61,-0.10000000000002274,0.07809538327513559,3,3,True
4344,1786209888,599.33,-0.2799999999999727,0.09831920802502103,3,0,False
4345,1786209890,599.2,-0.12999999999999545,0.09428090415820817,3,4,False
4347,1786209894,599.07,-0.16999999999995907,0.10860734577160996,3,3,True
4351,1786209902,599.08,-0.12999999999999545,0.12500666648889974,3,7,False
4364,1786209928,599.41,-0.18000000000006366,0.10819735055293359,3,3,True
4382,1786209964,598.87,-0.17999999999994998,0.13008117123976995,3,3,True
4387,1786209974,598.88,-0.21000000000003638,0.13030306553912172,3,6,False
4395,1786209990,598.85,-0.17999999999994998,0.13840761058074633,3,3,True
4411,1786210022,598.79,-0.19000000000005457,0.09018499505648528,3,7,False
4442,1786210084,600.48,-0.12000000000000455,0.14116971661403432,3,3,True
4446,1786210092,600.57,-0.10999999999989996,0.10850499220465547,3,3,True
4450,1786210100,600.16,-0.21000000000003638,0.12443650768341769,3,4,False
4453,1786210106,600.02,-0.17000000000007276,0.08211780156175409,3,5,False
4454,1786210108,599.85,-0.16999999999995907,0.08337332373794705,3,5,False
4455,1786210110,599.65,-0.20000000000004547,0.08907549856412629,3,9,False
4465,1786210130,599.63,-0.13999999999998636,0.13530213104998845,3,9,False
4471,1786210142,599.65,-0.15999999999996817,0.10606601717797097,3,5,False
4472,1786210144,599.35,-0.2999999999999545,0.1331498737847093,3,8,False
4473,1786210146,599.18,-0.17000000000007276,0.13752171545693756,3,8,False
4474,1786210148,598.98,-0.1999999999999318,0.14387108426950682,3,2,False
4482,1786210164,598.84,-0.2099999999999227,0.1407480017620145,3,0,False
4484,1786210168,598.62,-0.17999999999994998,0.13184165586877694,3,5,False
4523,1786210246,598.08,-0.15999999999996817,0.13236733400321157,3,7,False
4561,1786210322,599.7,-0.14999999999997726,0.1408545348932763,3,5,False
4569,1786210338,599.89,-0.12000000000000455,0.09463966751137816,3,1,False
4574,1786210348,600.05,-0.12000000000000455,0.09117138927438359,3,9,False
4575,1786210350,599.89,-0.15999999999996817,0.09743943988161177,3,7,False
4577,1786210354,599.8,-0.17000000000007276,0.11292081788188155,3,2,False
4591,1786210382,599.15,-0.2799999999999727,0.1396980871578038,3,0,False
4601,1786210402,599.14,-0.13999999999998636,0.14098463273230655,3,1,False
4623,1786210446,599.37,-0.12000000000000455,0.1194850060328263,3,1,False
4639,1786210478,600.35,-0.12000000000000455,0.13628401716024033,3,6,False
4641,1786210482,600.24,-0.12000000000000455,0.14190763819393273,3,8,False
4677,1786210554,598.77,-0.12999999999999545,0.14039626459100277,3,4,False
4678,1786210556,598.64,-0.12999999999999545,0.10723287224022607,3,1,False
4684,1786210568,598.83,-0.11000000000001364,0.10692157042534677,3,7,False
4695,1786210590,599.34,-0.11000000000001364,0.0900678756395468,3,8,False
4699,1786210598,599.51,-0.20000000000004547,0.12841339493994697,3,6,False
4720,1786210640,598.77,-0.17000000000007276,0.1402735422903111,3,3,True
4723,1786210646,598.48,-0.18999999999994088,0.09868580895393071,3,8,False
4765,1786210730,599.73,-0.13999999999998636,0.11845768114487362,3,6,False
4771,1786210742,599.89,-0.22000000000002728,0.13166033740061608,3,8,False
4782,1786210764,600.41,-0.25,0.12771931029495762,3,3,True
4794,1786210788,600.77,-0.10000000000002274,0.10999494937899701,3,4,False
4808,1786210816,599.77,-0.2400000000000091,0.12274635093014123,3,2,False
4850,1786210900,600.28,-0.12000000000000455,0.13689006132254378,3,4,False
4878,1786210956,600.07,-0.14999999999997726,0.0908967668414262,3,5,False
4881,1786210962,599.92,-0.16000000000008185,0.09215928240461352,3,3,True
4883,1786210966,599.62,-0.21000000000003638,0.10674996747332967,3,9,False
4913,1786211026,598.0,-0.12999999999999545,0.136662601565578,3,0,False
4937,1786211074,597.95,-0.12999999999999545,0.11179842972461877,3,2,False
4943,1786211086,598.0,-0.12999999999999545,0.0960092588127716,3,2,False
4946,1786211092,597.77,-0.18000000000006366,0.10027185270276924,3,2,False
4971,1786211142,596.65,-0.13999999999998636,0.14512829573249195,3,3,True
4975,1786211150,596.49,-0.12999999999999545,0.10726913193768876,3,1,False
4976,1786211152,596.31,-0.18000000000006366,0.11047875612784369,3,6,False
4980,1786211160,596.31,-0.11000000000001364,0.09174844836716008,3,9,False
4981,1786211162,595.99,-0.31999999999993634,0.12384578223652999,3,8,False
4984,1786211168,595.86,-0.12999999999999545,0.12703455347966322,3,1,False
4985,1786211170,595.71,-0.14999999999997726,0.12813187650923213,3,3,True
4987,1786211174,595.66,-0.17000000000007276,0.13662601021278628,3,1,False
4991,1786211182,595.6,-0.18999999999994088,0.1241370210694583,3,4,False
4994,1786211188,595.53,-0.19000000000005457,0.13581441586059603,3,8,False
5019,1786211238,596.68,-0.14000000000010004,0.12158216243440326,3,9,False
5085,1786211370,597.7,-0.13999999999998636,0.1291897828777463,3,5,False
5086,1786211372,597.55,-0.15000000000009095,0.12445882853377532,3,1,False
5089,1786211378,597.63,-0.12000000000000455,0.11249197502242954,3,8,False
5090,1786211380,597.48,-0.14999999999997726,0.11548929724342225,3,0,False
5117,1786211434,597.44,-0.11999999999989086,0.14360439485688456,3,9,False
5124,1786211448,597.13,-0.11000000000001364,0.1279583265494057,3,3,True
5127,1786211454,597.28,-0.20000000000004547,0.13777598565143737,3,9,False
5133,1786211466,597.38,-0.15999999999996817,0.13785660827267462,3,8,False
5148,1786211496,597.29,-0.10000000000002274,0.1404595631806233,3,4,False
5159,1786211518,597.07,-0.13999999999998636,0.0878192588344021,3,2,False
5176,1786211552,597.99,-0.2799999999999727,0.13224976370488345,3,3,True
5197,1786211594,598.06,-0.11000000000001364,0.1043551627855649,3,5,False
5198,1786211596,597.95,-0.10999999999989996,0.10629623177181682,3,9,False
5200,1786211600,597.96,-0.12999999999999545,0.08612652191847948,3,8,False
5202,1786211604,597.73,-0.14999999999997726,0.09204467514320688,3,1,False
5206,1786211612,597.65,-0.2400000000000091,0.12647353697731625,3,4,False
5209,1786211618,597.56,-0.16000000000008185,0.12165981715880109,3,6,False
5219,1786211638,597.87,-0.11000000000001364,0.11454741861389368,3,2,False
5233,1786211666,598.43,-0.10000000000002274,0.13736002976767475,3,5,False
5250,1786211700,599.36,-0.2300000000000182,0.14468740250775686,3,7,False
5260,1786211720,599.1,-0.1999999999999318,0.12130768959777968,3,3,True
5279,1786211758,600.58,-0.11000000000001364,0.10250203250018709,3,5,False
5284,1786211768,600.72,-0.11000000000001364,0.09106774035485428,3,6,False
5292,1786211784,600.94,-0.18999999999994088,0.11778039829368987,3,3,True
5295,1786211790,600.77,-0.12000000000000455,0.11249197502241177,3,8,False
5299,1786211798,600.75,-0.13999999999998636,0.10008884941779608,3,3,True
5301,1786211802,600.38,-0.35000000000002274,0.13930382462645266,3,9,False
5303,1786211806,600.22,-0.16999999999995907,0.1387603849967572,3,6,False
5328,1786211856,601.11,-0.2400000000000091,0.14416425816869666,3,9,False
5338,1786211876,601.81,-0.10000000000002274,0.12018504251546078,3,9,False
5356,1786211912,602.55,-0.11000000000001364,0.13235054464059778,3,5,False
5363,1786211926,602.74,-0.12000000000000455,0.12165981715879587,3,8,False
5372,1786211944,602.42,-0.2900000000000773,0.143077290689758,3,8,False
5394,1786211988,603.34,-0.17999999999994998,0.11777568132306568,3,8,False
5395,1786211990,603.18,-0.16000000000008185,0.13160969231449088,3,0,False
